motion_matrix_00	motion_matrix_01	motion_matrix_02	motion_matrix_10	motion_matrix_11	motion_matrix_12	motion_matrix_20	motion_matrix_21	motion_matrix_22	motion_offset_x	motion_offset_y	motion_offset_z	framewise_displacement	csf	white_matter
0.9999997615814208	5.521932507690508e-06	-0.0007030726410448	-5.73544002691051e-06	0.9999999403953552	-0.0003036757407244	0.000703070894815	0.0003036796697415	0.999999701976776	-0.0154267033495116	0.0135320930812996	0.0057359705231263	0.080219954252243	2068.3704	1618.9307
0.9999996423721312	-0.0002638655132614	-0.0007351296953856	0.000263759488007	0.9999999403953552	-0.0001442846260033	0.0007351677631959	0.0001440906926291	0.999999701976776	-0.0076247270381166	-0.0452622848730932	0.0547548337339414	0.1113585084676742	2088.48	1620.8744
0.9999998211860656	-9.57037536863936e-06	-0.0006110476679168	9.327313819085248e-06	0.9999999403953552	-0.0003977796586696	0.0006110513932071	0.0003977738670073	0.9999997615814208	-0.0154643558706517	0.0471098430529637	0.0200883890639076	0.1263082474470138	2091.191	1620.7113
0.9999995231628418	1.9286537281004712e-05	-0.0009466817136853	-1.9458429960650392e-05	1.0	-0.0001815666328184	0.0009466782212257	0.0001815849827835	0.9999995231628418	-0.0016986289690077	-0.0156118874133821	0.0794852126569445	0.1210827380418777	2097.6333	1622.7452
0.999999701976776	-1.839898686739616e-05	-0.0008050232427194	1.814359347918071e-05	0.9999999403953552	-0.0003172586730215	0.0008050290052779	0.0003172439464833	0.9999996423721312	-0.002965534969423	-0.0012010829701045	0.0484148932728594	0.0436355359852314	2112.0432	1622.317
0.999999701976776	0.0001218243924085	-0.0007334186229854	-0.0001216805176227	1.0	0.0001962004316737	0.0007334424881264	-0.0001961111411219	0.999999701976776	-0.0075565243222044	0.0158306845883564	0.0664189858374655	0.0512608662247657	2119.7366	1621.9629
0.9999998211860656	0.0002099824778269	-0.0006303226109594	-0.0002103328733937	0.9999998211860656	-0.0005558762350119	0.0006302057299762	0.0005560086574405	0.9999996423721312	-0.0245919725661618	0.0010148857351741	0.0499877653985407	0.0647611543536186	2116.2827	1620.7855
0.999999463558197	0.000314905133564	-0.0009915891569107	-0.0003153712605126	0.9999998211860656	-0.0004699454002548	0.0009914410766214	0.0004702578589785	0.9999994039535522	-0.0029512958233208	0.0477894799846083	0.044482671362477	0.0711734592914581	2104.7107	1621.4141
0.9999994039535522	2.499561378499493e-05	-0.0010667387396097	-2.5038152671186253e-05	1.0	-3.986474621342495e-05	0.0010667376918718	3.9891434425953776e-05	0.9999994039535522	-0.0031873485452553	-0.0380265368160968	0.0820568462199951	0.1183167546987533	2102.718	1624.332
0.999999701976776	-4.420810910232831e-06	-0.0007697184337303	3.974104402004741e-06	0.9999998211860656	-0.0005803510430268	0.000769720878452	0.0005803478416055	0.9999995231628418	-0.0071254623802587	0.0720226692598919	-0.0001887003146734	0.1810781210660934	2112.0632	1624.11
